Model,num_rows,num_cols,acc,std
LR,10,-3,0.622,0.015341165254026548
CatBoost,10,-3,0.71,0.01435639599990562
R_Forest,10,-3,0.677,0.014794927843348538
KNN,10,-3,0.762,0.013473586661967093
FTTransformer,10,-3,0.728,0.01407885699246264
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.77,0.013314551335936084
CatBoost,10,-3,5,0.768,0.013354937452281624
R_Forest,10,-3,5,0.794,0.012795613612786522
KNN,10,-3,5,0.791,0.012864077288499339
FTTransformer,10,-3,5,0.783,0.013041513757270706
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.676,0.014806864733738986
CatBoost,10,-3,3,0.764,0.013434451402438602
R_Forest,10,-3,3,0.729,0.014062601350986123
KNN,10,-3,3,0.76,0.013512312258920845
FTTransformer,10,-3,3,0.755,0.01360735683959821
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.538,0.015773547629015002
CatBoost,10,-3,1,0.575,0.01564032031704017
R_Forest,10,-3,1,0.555,0.015723301886761007
KNN,10,-3,1,0.643,0.01515852172148659
FTTransformer,10,-3,1,0.598,0.015512467135714957
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.748,0.01373625439065121
CatBoost,10,-3,4,0.77,0.013314551335936084
R_Forest,10,-3,4,0.775,0.013211720158614833
KNN,10,-3,4,0.778,0.013148721948877349
FTTransformer,10,-3,4,0.76,0.013512312258920845
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.622,0.015341165254026548
CatBoost,10,-3,2,0.71,0.01435639599990562
R_Forest,10,-3,2,0.677,0.014794927843348538
KNN,10,-3,2,0.762,0.013473586661967093
FTTransformer,10,-3,2,0.728,0.01407885699246264
