Model,num_rows,num_cols,acc,std
TabPFN,3,0.453,0.015749255189977683
TabPFN,5,0.576,0.015635487471405182
TabPFN,15,0.796,0.01274937435902431
LR,3,0.482,0.01580904569940659
LR,5,0.587,0.015577986829936457
LR,15,0.741,0.013860415257527861
CatBoost,3,0.474,0.015797897758042797
CatBoost,5,0.578,0.015625625112620622
CatBoost,15,0.789,0.012909130321041991
R_Forest,3,0.453,0.015749255189977683
R_Forest,5,0.543,0.0157606915901365
R_Forest,15,0.783,0.013041513757270706
KNN,3,0.495,0.01581850894443674
KNN,5,0.606,0.015459721957493382
KNN,15,0.775,0.013211720158614835
SVC,3,0.468,0.015786868759359005
SVC,5,0.545,0.015755101498347232
SVC,15,0.701,0.014484778521220433
FTTransformer,3,0.495,0.015818508944436743
FTTransformer,5,0.589,0.015566673418599151
FTTransformer,15,0.739,0.013895037677965185
