model,num_rows,num_cols,acc,std
LR,2,-3,0.6427145708582834,0.01514606048174308
LR,6,-3,0.720558882235529,0.014182828590946656
LR,10,-3,0.7305389221556886,0.01402337870204867
CatBoost,2,-3,0.6407185628742516,0.015164706319110184
CatBoost,6,-3,0.6816367265469062,0.014723834699597229
CatBoost,10,-3,0.6966067864271457,0.014530472700290821
R_Forest,2,-3,0.625748502994012,0.01529553400944638
R_Forest,6,-3,0.719560878243513,0.014198289661632548
R_Forest,10,-3,0.7365269461077845,0.013923402695544757
KNN,2,-3,0.655688622754491,0.015017839965440512
KNN,6,-3,0.7315369261477046,0.014006943184460328
KNN,10,-3,0.7295409181636726,0.01403972410824168
TabNet,2,-3,0.5898203592814372,0.015546401913179379
TabNet,6,-3,0.6287425149700598,0.015270631050042349
TabNet,10,-3,0.6616766467065869,0.014954498483226669
FTTransformer,2,-3,0.6506986027944112,0.01506860538495732
FTTransformer,6,-3,0.6996007984031936,0.014489636700245546
FTTransformer,10,-3,0.6936127744510978,0.014570579665118707
