Model,num_rows,num_cols,acc,std
LR,10,-3,0.544,0.01575792855397918
CatBoost,10,-3,0.529,0.015792669451628764
R_Forest,10,-3,0.504,0.015818793703510844
KNN,10,-3,0.576,0.015635487471405182
FTTransformer,10,-3,0.503,0.015819015179246818
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.633,0.015249378464171697
CatBoost,10,-3,5,0.606,0.015459721957493382
R_Forest,10,-3,5,0.607,0.015452824654081525
KNN,10,-3,5,0.61,0.01543172505386673
FTTransformer,10,-3,5,0.62,0.015356947477797658
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.602,0.015486634102859014
CatBoost,10,-3,3,0.595,0.01553113699045296
R_Forest,10,-3,3,0.547,0.015749255189977687
KNN,10,-3,3,0.602,0.015486634102859014
FTTransformer,10,-3,3,0.575,0.01564032031704017
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.497,0.015819015179246818
CatBoost,10,-3,1,0.498,0.01581917337430266
R_Forest,10,-3,1,0.492,0.015817274929209084
KNN,10,-3,1,0.528,0.015794475789511517
FTTransformer,10,-3,1,0.483,0.015810153729833274
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.617,0.015380102325652699
CatBoost,10,-3,4,0.575,0.01564032031704017
R_Forest,10,-3,4,0.58,0.015615500115072968
KNN,10,-3,4,0.614,0.015402637476784335
FTTransformer,10,-3,4,0.594,0.015537226438634581
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.544,0.01575792855397918
CatBoost,10,-3,2,0.529,0.015792669451628764
R_Forest,10,-3,2,0.504,0.015818793703510844
KNN,10,-3,2,0.576,0.015635487471405182
FTTransformer,10,-3,2,0.503,0.015819015179246818
