CatBoost,10,-3,0.611,0.01542455564730851
CatBoost,15,-3,0.647,0.015120172605483696
CatBoost,3,-3,0.551,0.015736792768752048
CatBoost,5,-3,0.569,0.01566794448817344
FTTransformer,10,-3,0.604,0.015473313265859497
FTTransformer,15,-3,0.632,0.015258073561521743
FTTransformer,3,-3,0.574,0.015645087688113762
FTTransformer,5,-3,0.561,0.01570113134540074
KNN,10,-3,0.628,0.015292149942040518
KNN,15,-3,0.639,0.015195720118175049
KNN,3,-3,0.567,0.015676630912181255
KNN,5,-3,0.59,0.015560917136921657
LR,10,-3,0.639,0.015195720118175047
LR,15,-3,0.658,0.015008706182121804
LR,3,-3,0.55,0.015740004693383918
LR,5,-3,0.573,0.01564978964446219
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.607,0.015452824654081527
R_Forest,15,-3,0.644,0.015149042659306678
R_Forest,3,-3,0.54,0.0157685969143944
R_Forest,5,-3,0.548,0.01574623586588058
STUNT,10,-3,0.621,0.015349091002225332
STUNT,15,-3,0.63,0.015275252316519466
STUNT,3,-3,0.545,0.015755101498347232
STUNT,5,-3,0.591,0.015555094373257946
TabNet,10,-3,0.524,0.015801065586651862
TabNet,15,-3,0.585,0.015589035185604594
TabNet,3,-3,0.494,0.015818160898606833
TabNet,5,-3,0.507,0.01581774956184353
