Model,num_rows,num_cols,acc,std
LR,10,-3,0.53,0.015790799515836722
CatBoost,10,-3,0.552,0.01573351656634789
R_Forest,10,-3,0.535,0.015780495050030086
KNN,10,-3,0.542,0.015763390640483554
FTTransformer,10,-3,0.525,0.01579951342999602
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.578,0.015625625112620622
CatBoost,10,-3,5,0.581,0.015610338967577953
R_Forest,10,-3,5,0.591,0.015555094373257946
KNN,10,-3,5,0.586,0.015583544104177552
FTTransformer,10,-3,5,0.575,0.01564032031704017
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.528,0.015794475789511517
CatBoost,10,-3,3,0.567,0.015676630912181255
R_Forest,10,-3,3,0.553,0.0157301760460091
KNN,10,-3,3,0.588,0.015572363292015072
FTTransformer,10,-3,3,0.545,0.015755101498347232
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.513,0.01581395210189664
CatBoost,10,-3,1,0.522,0.01580397942816194
R_Forest,10,-3,1,0.515,0.01581217964181488
KNN,10,-3,1,0.528,0.015794475789511517
FTTransformer,10,-3,1,0.525,0.01579951342999602
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.584,0.015594460144140522
CatBoost,10,-3,4,0.592,0.015549205052920803
R_Forest,10,-3,4,0.572,0.015654426245029267
KNN,10,-3,4,0.562,0.015697210019694662
FTTransformer,10,-3,4,0.565,0.015685057252717346
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.53,0.015790799515836722
CatBoost,10,-3,2,0.552,0.01573351656634789
R_Forest,10,-3,2,0.535,0.015780495050030086
KNN,10,-3,2,0.542,0.015763390640483554
FTTransformer,10,-3,2,0.525,0.01579951342999602
