model,num_rows,num_cols,acc,std
SVC,2,-3,0.5029940119760479,0.01580320520013866
SVC,6,-3,0.4750499001996008,0.015783800687913997
SVC,10,-3,0.501996007984032,0.015803362606813944
LR,2,-3,0.501996007984032,0.015803362606813944
LR,6,-3,0.49001996007984033,0.015800340124666207
LR,10,-3,0.501996007984032,0.015803362606813944
CatBoost,2,-3,0.5099800399201597,0.015800340124666207
CatBoost,6,-3,0.48303393213572854,0.01579438792265701
CatBoost,10,-3,0.5119760479041916,0.015798954627103883
R_Forest,2,-3,0.5079840319361277,0.015801473623221905
R_Forest,6,-3,0.49201596806387227,0.015801473623221905
R_Forest,10,-3,0.5249500998003992,0.015783800687913997
KNN,2,-3,0.5129740518962076,0.015798167358447277
KNN,6,-3,0.49600798403193613,0.01580298482815926
KNN,10,-3,0.5059880239520959,0.015802355176998434
STUNT,2,-3,0.5039920159680639,0.01580298482815926
STUNT,6,-3,0.47005988023952094,0.015775130252845267
STUNT,10,-3,0.5129740518962076,0.015798167358447277
TabNet,2,-3,0.49600798403193613,0.01580298482815926
TabNet,6,-3,0.49700598802395207,0.015803205200138656
TabNet,10,-3,0.4940119760479042,0.01580235517699843
FTTransformer,2,-3,0.5269461077844312,0.015780522247152564
FTTransformer,6,-3,0.4930139720558882,0.01580194589028973
FTTransformer,10,-3,0.5039920159680639,0.01580298482815926
TabPFN,2,-3,0.5029940119760479,0.01580320520013866
TabPFN,6,-3,0.49201596806387227,0.015801473623221905
TabPFN,10,-3,0.5199600798403193,0.015790891139191552
