0.65341,-0.129525,0.898814,-0.188024,0.672859,0.434026,0.736612,-0.0715054,0.419731,-0.227059,0.844762,0.0595566,0.347937,-0.0718456,-0.309516,0.456943,0.760555,0.00705199,0.546661,-0.0304264,0.873098,0.771005,-0.312512,-0.0786096,0.692756,0.892964,-0.0988184
0.0789285,1.00611,-0.0823753,1.03378,0.35544,0.538424,0.20828,1.15934,0.508236,1.41545,-0.436215,1.15556,0.347937,0.428743,0.089524,0.913227,-0.0686602,1.03504,-0.688449,1.0795,-0.437752,-0.382428,0.674873,0.850246,-0.25512,0.068125,0.0986287
0.0665435,1.53286,-1.59793,1.07115,-0.589388,0.445036,-0.896991,-0.0989281,0.400361,-0.713204,-1.48946,0.286746,0.347937,1.33441,0.842035,0.247506,-1.11836,1.0665,-2.27046,-0.380541,-1.65112,-0.328891,1.54241,1.72722,-1.70883,-1.34249,0.33692
-0.243752,1.25959,-1.99068,1.49566,-1.0746,0.481845,-1.67161,-1.14312,0.231181,-1.64508,-1.03792,-0.701009,0.347937,1.62937,0.993298,0.132943,-1.8316,0.352501,-2.358,-1.29135,-1.60755,-0.967188,1.61372,1.53559,-2.03902,-1.89439,0.521885
-1.00943,1.67434,-0.462339,-0.374796,-0.338894,-1.2551,-0.24889,0.426099,-1.15621,-0.613661,1.24485,-1.26746,0.347937,-0.313329,-0.229209,-1.1166,1.0229,-0.0160101,0.887941,0.00738697,-2.39361,-0.644182,-0.188763,-1.35509,-0.8685,-0.552115,-0.907545
0.903023,-0.0969744,1.02095,-0.567335,1.00462,0.63788,1.00005,0.0806677,0.767382,-0.177992,1.11367,-0.000749771,0.347937,-0.368218,-0.180145,0.878984,0.924543,-0.195181,0.804195,-0.202845,0.92264,0.930588,-0.251325,-0.27175,0.898149,1.04866,0.128939
0.356427,-0.924151,-1.82374,-1.68568,-1.3674,0.612082,0.869326,-1.15365,-3.0798,0.864014,-0.785465,-0.930434,0.347937,-0.381091,0.45517,-1.85531,1.0229,-0.623036,-0.0378935,0.406102,1.0793,-1.1106,-0.199877,0.181922,0.765122,-1.03971,-0.161342
0.9627,2.02032,1.05591,1.69196,1.00462,0.720619,1.00005,-1.91367,0.767382,2.1043,1.24485,1.94452,-2.8659,1.70762,1.6911,0.913227,1.0229,-1.94589,0.887941,1.95452,1.0793,0.963054,-2.20948,2.02646,1.04394,1.08769,-2.36586
-0.902838,-0.00352924,-0.600406,0.239649,-0.505722,0.546883,-0.600092,0.054938,-2.55991,-0.0309181,-0.66843,0.126426,0.347937,-0.520294,0.841075,-1.91769,-0.568399,-0.0145627,-1.04929,0.00738697,-0.657153,-0.694939,-0.370022,-0.229426,-0.684872,-0.551328,1.74768
0.483137,0.64805,1.05591,-0.380438,0.073405,0.0508896,0.624269,0.208233,0.717445,0.995842,-0.401833,0.437103,0.347937,-0.597696,0.733576,-0.110006,0.680429,-0.883396,0.28074,0.486188,0.863426,0.00134816,-1.17704,1.12638,0.363774,0.227465,-0.131462
0.926235,-0.255904,0.895352,-0.527694,0.977257,0.315703,1.00005,0.210615,0.398129,-0.153479,1.24485,0.119263,0.347937,0.10426,-0.37617,0.913227,0.953652,-0.012324,0.887941,-0.357701,0.656267,0.958955,-0.146227,-0.100928,1.04394,1.08769,0.766315
-0.328159,-0.0293162,0.423515,-0.449943,0.0298407,-0.411851,-0.294406,-0.0524493,-0.037025,-0.652073,-0.111838,-0.00133156,0.347937,-0.423571,-1.52106,-0.747533,0.00678688,0.931389,-0.253118,-0.70067,-0.0572947,-0.176621,0.399085,-1.0675,-0.11905,-0.343417,-0.388827
-2.98156,0.00728077,1.05591,1.69196,-0.527182,0.720619,-0.61802,2.02354,0.767382,2.1043,-2.58171,1.94452,-2.8659,-0.313329,1.6911,0.913227,-2.17062,1.91387,0.887941,-1.93975,1.0793,0.963054,1.83196,-0.155185,1.04394,-2.19192,2.16482
0.9627,2.02032,1.05591,1.69196,-0.527182,0.720619,-2.23609,-1.91367,-1.15621,2.1043,1.24485,1.94452,-2.8659,-2.33428,-0.229209,-1.1166,1.0229,1.91387,0.887941,1.95452,1.0793,-1.79938,1.83196,-0.155185,-2.41358,-2.19192,-2.36586
0.45533,-0.325977,0.409337,-0.370166,0.694488,-0.0457534,0.735803,0.149628,0.203654,-0.13123,0.579276,0.0960094,0.347937,0.00541522,-0.196986,0.311547,0.522797,-0.0419092,0.303773,-0.0927933,0.442214,0.506406,-0.193289,-0.0111969,0.54697,0.473223,0.145272
-0.896685,0.836551,-1.87404,1.69196,-1.59587,0.484356,-1.93548,-1.65462,0.252475,-1.77509,-0.664718,-1.36216,0.347937,1.54833,0.89469,-0.424243,-2.17062,-0.808903,-1.66163,-1.59174,-0.708882,-1.64715,1.26608,0.555113,-1.67439,-1.84712,0.593447
-0.729843,0.344565,-1.27341,1.35193,-1.40283,0.30628,-1.83863,-0.694293,0.0761205,-0.202504,-0.00697131,-0.759115,0.347937,1.27861,1.07963,-0.277893,-1.69123,-0.469591,-1.01977,-0.44433,-0.326706,-1.33386,1.27278,0.749563,-0.986263,-1.4982,0.567577
