model,num_rows,num_cols,acc,std
SVC,2,-3,0.4930139720558882,0.01580194589028973
SVC,6,-3,0.49800399201596807,0.015803362606813944
SVC,10,-3,0.48602794411177647,0.01579731706423051
LR,2,-3,0.49201596806387227,0.015801473623221905
LR,6,-3,0.5049900199600799,0.015802701488241543
LR,10,-3,0.499001996007984,0.015803457050066565
CatBoost,2,-3,0.500998003992016,0.015803457050066565
CatBoost,6,-3,0.500998003992016,0.015803457050066565
CatBoost,10,-3,0.501996007984032,0.015803362606813944
R_Forest,2,-3,0.500998003992016,0.015803457050066565
R_Forest,6,-3,0.5259481037924152,0.01578219307609962
R_Forest,10,-3,0.5029940119760479,0.01580320520013866
KNN,2,-3,0.47704590818363274,0.01578682633663596
KNN,6,-3,0.5119760479041916,0.015798954627103883
KNN,10,-3,0.49201596806387227,0.015801473623221905
STUNT,2,-3,0.4740518962075848,0.01578219307609962
STUNT,6,-3,0.47704590818363274,0.01578682633663596
STUNT,10,-3,0.47105788423153694,0.015776990856761958
TabNet,2,-3,0.49201596806387227,0.015801473623221905
TabNet,6,-3,0.49800399201596807,0.015803362606813944
TabNet,10,-3,0.5049900199600799,0.015802701488241543
FTTransformer,2,-3,0.48003992015968067,0.015790891139191552
FTTransformer,6,-3,0.5139720558882236,0.01579731706423051
FTTransformer,10,-3,0.49101796407185627,0.01580093837014778
