model,num_rows,num_cols,acc,std
SVC,2,-3,0.5239520958083832,0.015785345101910177
SVC,6,-3,0.5608782435129741,0.015685910610324795
SVC,10,-3,0.5828343313373253,0.015585107570174943
LR,2,-3,0.5149700598802395,0.015796403734275908
LR,6,-3,0.5409181636726547,0.01575048019126409
LR,10,-3,0.5798403193612774,0.015600709639725568
CatBoost,2,-3,0.49201596806387227,0.015801473623221905
CatBoost,6,-3,0.5499001996007984,0.01572458925925978
CatBoost,10,-3,0.5838323353293413,0.015579775676918003
R_Forest,2,-3,0.48902195608782434,0.015799678879621675
R_Forest,6,-3,0.5548902195608783,0.01570797006213997
R_Forest,10,-3,0.5948103792415169,0.015516772272812202
KNN,2,-3,0.5129740518962076,0.015798167358447277
KNN,6,-3,0.5578842315369261,0.015697229460215355
KNN,10,-3,0.5728542914171657,0.015634826651347467
STUNT,2,-3,0.5139720558882236,0.01579731706423051
STUNT,6,-3,0.5558882235528942,0.015704454036721882
STUNT,10,-3,0.6067864271457086,0.015438856844882574
TabNet,2,-3,0.5249500998003992,0.015783800687913997
TabNet,6,-3,0.5489021956087824,0.015727721197000846
TabNet,10,-3,0.5548902195608783,0.01570797006213997
FTTransformer,2,-3,0.5389221556886228,0.0157555332809646
FTTransformer,6,-3,0.5718562874251497,0.015639439947632356
FTTransformer,10,-3,0.5818363273453094,0.015590373817547175
