CatBoost,10,-3,0.565,0.015685057252717346
CatBoost,15,-3,0.577,0.015630589090476255
CatBoost,3,-3,0.548,0.01574623586588058
CatBoost,5,-3,0.533,0.015784807891138876
FTTransformer,10,-3,0.599,0.01550610974549837
FTTransformer,15,-3,0.567,0.015676630912181255
FTTransformer,3,-3,0.564,0.015689173023144022
FTTransformer,5,-3,0.532,0.015786868759359005
KNN,10,-3,0.579,0.015620595475301285
KNN,15,-3,0.579,0.015620595475301285
KNN,3,-3,0.548,0.01574623586588058
KNN,5,-3,0.54,0.0157685969143944
LR,10,-3,0.589,0.015566673418599151
LR,15,-3,0.563,0.015693223928730425
LR,3,-3,0.539,0.015771104201283043
LR,5,-3,0.551,0.015736792768752048
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.587,0.015577986829936457
R_Forest,15,-3,0.559,0.015708779894242766
R_Forest,3,-3,0.536,0.015778243024904673
R_Forest,5,-3,0.536,0.015778243024904673
STUNT,10,-3,0.612,0.015417317979911216
STUNT,15,-3,0.601,0.015493193313163008
STUNT,3,-3,0.539,0.015771104201283047
STUNT,5,-3,0.562,0.015697210019694662
SVC,10,-3,0.578,0.015625625112620622
SVC,15,-3,0.569,0.01566794448817344
SVC,3,-3,0.533,0.015784807891138876
SVC,5,-3,0.531,0.015788865959538965
TabNet,10,-3,0.556,0.01571976816340213
TabNet,15,-3,0.563,0.015693223928730425
TabNet,3,-3,0.506,0.015818160898606833
TabNet,5,-3,0.513,0.01581395210189664
Iwata,3,-3,0.548,0.035209653785854236
Iwata,5,-3,0.55,0.03519572046057218
Iwata,10,-3,0.626,0.03423144448882916
Iwata,15,-3,0.596,0.03471491214341648
TabPFN,3,-3,0.529,0.015792669451628764
TabPFN,5,-3,0.525,0.01579951342999602
TabPFN,10,-3,0.58,0.015615500115072966
TabPFN,15,-3,0.573,0.01564978964446219
