1.85328,1.86224,1.54936,0.791447,1.5869
-1.20546,-1.08443,-1.29899,-0.482389,-0.824186
-0.72431,-0.801147,-0.527088,-0.617813,-1.09683
-0.703689,-0.351071,-1.05749,0.634862,-1.00527
-1.17796,-1.08178,-1.40055,-0.114204,-1.62991
0.0558395,-0.0360186,0.362175,-0.224236,-0.828256
-1.39105,-1.15856,-1.46149,-0.507781,-0.702106
-0.507793,-0.345776,-0.696364,0.58831,-0.645135
0.0111614,0.196962,-0.168223,0.427494,-0.919816
0.677897,0.602029,0.876774,0.321693,0.880866
1.40649,1.0071,1.84278,0.169341,1.94093
-0.518103,-0.488742,-0.54063,-0.380821,-0.205647
-0.727747,-0.997062,-0.488719,-1.06641,-0.693967
-0.191609,0.207552,-0.761817,1.43894,-1.18636
-0.944264,-0.840859,-1.18162,0.351318,-0.716349
-0.62808,-0.615822,-0.527088,-0.291948,-1.18636
0.849736,0.382287,0.982854,-0.469693,1.04567
1.07656,1.13418,0.791008,1.19772,1.03957
-1.03706,-1.10826,-0.825013,-0.90559,-0.205647
-0.940827,-0.599937,-1.05974,-1.34572,-1.80897
-0.827413,-0.95735,-0.698621,-1.04948,-0.28093
1.38931,1.35127,1.35075,1.2612,1.1352
0.781,0.81383,0.499853,0.770287,0.687573
-0.463114,-0.266351,-0.626396,0.601006,-0.472188
-0.380632,-0.382841,-0.330728,0.143949,-1.18636
1.17623,1.03887,1.22887,0.677183,1.60521
1.30683,0.88796,1.48165,-0.0507237,1.41191
1.48898,1.11829,1.67124,0.0296845,1.67032
0.863483,0.83501,1.16567,0.317461,1.14537
-0.913333,-0.92558,-0.876925,-0.554333,-0.508813
-1.06455,-1.53715,-0.416494,-2.65764,-0.199543
-1.04393,-1.43655,-0.486462,-2.16673,-0.114087
-1.20202,-1.56363,-1.02137,-1.77315,-0.561714
-0.854907,-0.573462,-1.24707,0.901479,-1.63398
-0.294712,0.329337,-1.15002,2.0018,-1.27588
1.60239,1.43599,1.66447,0.296301,1.58079
-0.875528,-0.753492,-0.870154,-0.109972,-0.702106
0.437322,0.599382,0.181614,1.22734,0.0710681
1.18654,1.31421,0.791008,1.6844,1.12706
-0.92708,-1.1162,-0.477433,-1.12989,-0.142572
-0.789609,-0.769377,-0.667023,-0.643206,-0.472188
0.183,0.546432,-0.342013,1.18502,0.0629294
0.320472,0.464359,0.102619,0.901479,-0.553575
1.7811,1.58425,1.95111,0.427494,1.85547
-0.143494,0.0354639,-0.0982553,0.173573,-0.537298
-1.03362,-1.11885,-1.02363,-0.79979,-0.740765
-0.524976,-0.491389,-0.197564,-0.410445,0.0649641
0.928782,1.14212,0.366689,1.18926,0.514626
-1.13329,-1.09502,-1.04169,-1.0791,-0.919816
-0.0885053,0.196962,-0.626396,1.19772,-1.27588
0.183,0.0248739,0.576592,-0.0168676,0.787271
-0.164114,-0.279589,-0.134368,0.0677727,-0.21989
-0.260344,-0.192221,0.19967,-0.765934,-0.221924
-1.24326,-1.005,-1.6398,0.550222,-1.43459
1.27246,1.09976,1.18373,0.656022,0.988704
-0.848034,-0.713779,-0.924322,-0.427373,-0.73873
-0.793045,-1.005,-0.400695,-1.20606,0.168732
-0.566218,-0.0704362,-0.885953,0.732199,-0.716349
-0.579965,-0.750844,-0.393924,-0.203076,-0.716349
-1.22952,-1.20357,-1.21322,-0.622045,-0.828256
0.289541,0.67616,-0.229162,1.4728,-0.736695
0.956276,0.832362,0.912886,0.380942,1.05992
-1.26045,-1.49744,-0.922065,-1.87895,-0.828256
-0.710563,-0.615822,-0.82727,0.0254525,-1.27385
1.47179,1.70339,1.25144,1.37546,1.04974
-0.940827,-0.750844,-0.885953,-0.300412,-0.805874
1.33089,1.12624,1.33269,0.423262,1.40174
-1.12985,-1.52392,-0.599312,-2.16673,-0.45998
-0.177862,-0.157804,-0.281073,0.512134,-0.374524
0.244862,0.395524,0.332834,0.478278,0.893074
-1.22952,-1.31211,-1.21999,-1.23146,-0.83029
0.00428779,-0.00160111,0.111647,-0.143828,-0.116121
