model,num_rows,num_cols,acc,std
SVC,2,-3,0.8043912175648703,0.012537495677825946
SVC,6,-3,0.873253493013972,0.010515286904986213
SVC,10,-3,0.8832335329341318,0.010150321679859175
LR,2,-3,0.7884231536926147,0.012909122316216208
LR,6,-3,0.8912175648702595,0.009841339592352878
LR,10,-3,0.8932135728542914,0.009761546922739143
CatBoost,2,-3,0.8043912175648703,0.012537495677825946
CatBoost,6,-3,0.8792415169660679,0.010299019468243974
CatBoost,10,-3,0.8982035928143712,0.009557329967810719
R_Forest,2,-3,0.7934131736526946,0.012796287139732805
R_Forest,6,-3,0.8862275449101796,0.010036311872229685
R_Forest,10,-3,0.907185628742515,0.00917146378707157
KNN,2,-3,0.8023952095808383,0.012585656060932097
KNN,6,-3,0.8772455089820359,0.01037199342967298
KNN,10,-3,0.8832335329341318,0.010150321679859175
STUNT,2,-3,0.7604790419161677,0.01348957745900193
STUNT,6,-3,0.8852295409181636,0.010074557265700612
STUNT,10,-3,0.8822355289421158,0.010187846102397447
TabNet,2,-3,0.46506986027944114,0.015764877227086707
TabNet,6,-3,0.5858283433133733,0.01556891468213832
TabNet,10,-3,0.6956087824351297,0.014543922392384057
FTTransformer,2,-3,0.7904191616766467,0.01286433905460059
FTTransformer,6,-3,0.8712574850299402,0.010585642351093227
FTTransformer,10,-3,0.8842315369261478,0.01011255962500104
TabPFN,2,-3,0.7475049900199601,0.013731450294416516
TabPFN,6,-3,0.8862275449101796,0.010036311872229685
TabPFN,10,-3,0.8992015968063872,0.009515646986393568
