model,num_rows,num_cols,acc,std
SVC,2,-3,0.7075848303393214,0.014377128933713386
SVC,6,-3,0.7844311377245509,0.012997307332475552
SVC,10,-3,0.8692614770459082,0.01065515974261923
LR,2,-3,0.7075848303393214,0.014377128933713386
LR,6,-3,0.7924151696606786,0.012819088872178232
LR,10,-3,0.8842315369261478,0.01011255962500104
CatBoost,2,-3,0.7035928143712575,0.014434043934811848
CatBoost,6,-3,0.7554890219560878,0.013584580186412851
CatBoost,10,-3,0.8582834331337326,0.011023224123269669
R_Forest,2,-3,0.6956087824351297,0.014543922392384057
R_Forest,6,-3,0.7784431137724551,0.013126200335871847
R_Forest,10,-3,0.8692614770459082,0.01065515974261923
KNN,2,-3,0.718562874251497,0.014213663910377478
KNN,6,-3,0.8193612774451098,0.012159790868048389
KNN,10,-3,0.9031936127744511,0.009345991817609898
STUNT,2,-3,0.717564870259481,0.014228951618612328
STUNT,6,-3,0.8043912175648703,0.012537495677825946
STUNT,10,-3,0.874251497005988,0.010479789644729476
TabNet,2,-3,0.5349301397205589,0.015764877227086707
TabNet,6,-3,0.6307385229540918,0.015253680337935841
TabNet,10,-3,0.7235528942115769,0.014135921590416987
FTTransformer,2,-3,0.6786427145708582,0.014760383179956264
FTTransformer,6,-3,0.8013972055888223,0.012609548911024122
FTTransformer,10,-3,0.8802395209580839,0.01026219246104162
