Model,num_rows,num_cols,acc,std
TabPFN,3,0.341,0.014998131348402837
TabPFN,5,0.363,0.015213890444671358
TabPFN,15,0.381,0.01536473478700739
LR,3,0.357,0.01515852172148659
LR,5,0.366,0.0152406127264056
LR,15,0.41,0.015560917136921657
CatBoost,3,0.336,0.014944140233794896
CatBoost,5,0.371,0.015283736211823093
CatBoost,15,0.409,0.015555094373257946
R_Forest,3,0.355,0.015139491543780595
R_Forest,5,0.377,0.0153331701257798
R_Forest,15,0.417,0.015599819048769583
KNN,3,0.346,0.015050266127564339
KNN,5,0.357,0.01515852172148659
KNN,15,0.414,0.015583544104177553
SVC,3,0.353,0.015120172605483696
SVC,5,0.361,0.015195720118175049
SVC,15,0.431,0.01566794448817344
FTTransformer,3,0.347,0.015060472031706637
FTTransformer,5,0.386,0.015402637476784335
FTTransformer,15,0.394,0.015459721957493382
