model,num_rows,num_cols,acc,std
SVC,2,-3,0.5119760479041916,0.015798954627103883
SVC,6,-3,0.5169660678642715,0.01579438792265701
SVC,10,-3,0.5039920159680639,0.01580298482815926
LR,2,-3,0.5109780439121756,0.015799678879621675
LR,6,-3,0.5069860279441117,0.01580194589028973
LR,10,-3,0.4870259481037924,0.015798167358447277
CatBoost,2,-3,0.5029940119760479,0.01580320520013866
CatBoost,6,-3,0.49600798403193613,0.01580298482815926
CatBoost,10,-3,0.5079840319361277,0.015801473623221905
R_Forest,2,-3,0.5139720558882236,0.01579731706423051
R_Forest,6,-3,0.49500998003992014,0.015802701488241543
R_Forest,10,-3,0.5029940119760479,0.01580320520013866
KNN,2,-3,0.5109780439121756,0.015799678879621675
KNN,6,-3,0.48502994011976047,0.015796403734275904
KNN,10,-3,0.469061876247505,0.015773206346847018
STUNT,2,-3,0.5049900199600799,0.015802701488241543
STUNT,6,-3,0.5069860279441117,0.01580194589028973
STUNT,10,-3,0.49101796407185627,0.01580093837014778
TabNet,2,-3,0.5189620758483033,0.015792119827017913
TabNet,6,-3,0.4820359281437126,0.015793285416849913
TabNet,10,-3,0.49600798403193613,0.01580298482815926
FTTransformer,2,-3,0.5149700598802395,0.015796403734275908
FTTransformer,6,-3,0.5,0.01580348853102535
FTTransformer,10,-3,0.4740518962075848,0.01578219307609962
TabPFN,2,-3,0.48403193612774453,0.015795427357648825
TabPFN,6,-3,0.5099800399201597,0.015800340124666207
TabPFN,10,-3,0.5089820359281437,0.01580093837014778
