Model,num_rows,num_cols,acc,std
TabPFN,3,0.319,0.014746404865473366
TabPFN,5,0.348,0.015070604603768327
TabPFN,15,0.462,0.015773547629015002
LR,3,0.329,0.014865395385928355
LR,5,0.343,0.015019206922357007
LR,15,0.427,0.01564978964446219
CatBoost,3,0.315,0.014696631960792619
CatBoost,5,0.33,0.014876872027456625
CatBoost,15,0.442,0.015712507211864152
R_Forest,3,0.302,0.014526080235459494
R_Forest,5,0.337,0.014955087918653461
R_Forest,15,0.429,0.015658997547870177
KNN,3,0.315,0.014696631960792619
KNN,5,0.35,0.015090650341444127
KNN,15,0.41,0.015560917136921657
SVC,3,0.324,0.014806864733738986
SVC,5,0.349,0.015080663991563052
SVC,15,0.456,0.01575792855397918
FTTransformer,3,0.306,0.0145800060554369
FTTransformer,5,0.32,0.014758652303574937
FTTransformer,15,0.398,0.015486634102859014
