model,num_rows,num_cols,acc,std
LR,2,-3,0.48902195608782434,0.015799678879621675
LR,6,-3,0.4660678642714571,0.01576705458082596
LR,10,-3,0.469061876247505,0.015773206346847018
CatBoost,2,-3,0.49500998003992014,0.015802701488241543
CatBoost,6,-3,0.4780439121756487,0.015788244409873555
CatBoost,10,-3,0.4500998003992016,0.015724589259259784
R_Forest,2,-3,0.5099800399201597,0.015800340124666207
R_Forest,6,-3,0.46107784431137727,0.0157555332809646
R_Forest,10,-3,0.47604790419161674,0.015785345101910177
KNN,2,-3,0.4940119760479042,0.01580235517699843
KNN,6,-3,0.47305389221556887,0.01578052224715256
KNN,10,-3,0.47105788423153694,0.015776990856761958
TabNet,2,-3,0.5159680638722555,0.015795427357648825
TabNet,6,-3,0.468063872255489,0.01577121911560086
TabNet,10,-3,0.49001996007984033,0.015800340124666207
FTTransformer,2,-3,0.49700598802395207,0.015803205200138656
FTTransformer,6,-3,0.4810379241516966,0.01579211982701791
FTTransformer,10,-3,0.48003992015968067,0.015790891139191552
