Model,num_rows,num_cols,acc,std
TabPFN,3,0.354,0.015129868238451812
TabPFN,5,0.36,0.015186527932039985
TabPFN,15,0.408,0.015549205052920803
LR,3,0.361,0.015195720118175047
LR,5,0.392,0.015445859463771338
LR,15,0.426,0.015645087688113762
CatBoost,3,0.368,0.015258073561521743
CatBoost,5,0.401,0.01550610974549837
CatBoost,15,0.472,0.015794475789511517
R_Forest,3,0.35,0.015090650341444127
R_Forest,5,0.382,0.015372453034968502
R_Forest,15,0.449,0.015736792768752048
KNN,3,0.384,0.01538768276189696
KNN,5,0.391,0.015438826294681773
KNN,15,0.435,0.015685057252717346
SVC,3,0.376,0.015325105508898101
SVC,5,0.415,0.015589035185604594
SVC,15,0.43,0.01566350361015521
FTTransformer,3,0.365,0.015231776226264848
FTTransformer,5,0.39,0.01543172505386673
FTTransformer,15,0.452,0.01574623586588058
STUNT,3,0.409,0.015555094373257946
STUNT,5,0.393,0.015452824654081527
STUNT,10,0.445,0.015723301886761003
STUNT,15,0.482,0.01580904569940659
