CatBoost,3,-3,0.502,0.01581917337430266
CatBoost,5,-3,0.477,0.015802554246726087
FTTransformer,3,-3,0.514,0.01581309754773093
FTTransformer,5,-3,0.448,0.015733516566347895
KNN,3,-3,0.492,0.015817274929209084
KNN,5,-3,0.463,0.015775927227262426
LR,3,-3,0.515,0.01581217964181488
LR,5,-3,0.473,0.01579621855130273
Model,num_rows,num_cols,acc,std
R_Forest,3,-3,0.52,0.015806639423035177
R_Forest,5,-3,0.47,0.015790799515836722
STUNT,3,-3,0.5,0.015819299929208316
STUNT,5,-3,0.486,0.01581309754773093
SVC,3,-3,0.512,0.01581474331458169
SVC,5,-3,0.471,0.015792669451628764
TabNet,3,-3,0.512,0.01581474331458169
TabNet,5,-3,0.504,0.015818793703510844
TabPFN,3,-3,0.53,0.015790799515836722
TabPFN,5,-3,0.47,0.015790799515836722
