model,num_rows,num_cols,acc,std
LR,2,-3,0.6816367265469062,0.014723834699597227
LR,6,-3,0.7405189620758483,0.013854915020011668
LR,10,-3,0.7405189620758483,0.013854915020011667
CatBoost,2,-3,0.6836327345309381,0.01469908010226617
CatBoost,6,-3,0.7385229540918163,0.013889344350430242
CatBoost,10,-3,0.7285429141716567,0.014055979717405354
R_Forest,2,-3,0.6516966067864272,0.01505859814562341
R_Forest,6,-3,0.7325349301397206,0.013990417237896265
R_Forest,10,-3,0.7385229540918163,0.013889344350430242
KNN,2,-3,0.6816367265469062,0.014723834699597229
KNN,6,-3,0.6956087824351297,0.014543922392384057
KNN,10,-3,0.6846307385229541,0.014686585532310451
TabNet,2,-3,0.47105788423153694,0.015776990856761958
TabNet,6,-3,0.5568862275449101,0.015700873850713937
TabNet,10,-3,0.6147704590818364,0.015381519774442739
FTTransformer,2,-3,0.6616766467065869,0.014954498483226669
FTTransformer,6,-3,0.7145708582834331,0.01427429827292139
FTTransformer,10,-3,0.7305389221556886,0.01402337870204867
