Model,num_rows,num_cols,acc,std
TabPFN,3,0.393,0.015452824654081525
TabPFN,5,0.427,0.01564978964446219
TabPFN,15,0.634,0.0152406127264056
LR,3,0.418,0.015605111967541902
LR,5,0.466,0.015782683329937694
LR,15,0.68,0.014758652303574938
CatBoost,3,0.438,0.015697210019694662
CatBoost,5,0.518,0.01580904569940659
CatBoost,15,0.755,0.01360735683959821
R_Forest,3,0.416,0.015594460144140522
R_Forest,5,0.47,0.015790799515836722
R_Forest,15,0.722,0.014174516461485273
KNN,3,0.447,0.0157301760460091
KNN,5,0.477,0.015802554246726087
KNN,15,0.587,0.015577986829936457
SVC,3,0.433,0.01567663091218125
SVC,5,0.494,0.015818160898606833
SVC,15,0.665,0.014933117490932629
FTTransformer,3,0.422,0.015625625112620622
FTTransformer,5,0.5,0.015819299929208316
FTTransformer,15,0.72,0.014205696104091546
STUNT,3,0.429,0.015658997547870177
STUNT,5,0.475,0.01579951342999602
STUNT,10,0.595,0.015531136990452962
STUNT,15,0.633,0.015249378464171697
