Model,num_rows,num_cols,acc,std
LR,10,-3,0.673,0.014842213153411162
CatBoost,10,-3,0.893,0.009779910359847203
R_Forest,10,-3,0.662,0.014965960710224385
KNN,10,-3,0.679,0.014770821817934751
FTTransformer,10,-3,0.844,0.011480235006122295
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,5,0.83,0.011884495834541795
CatBoost,10,-3,5,0.994,0.0024433521993298415
R_Forest,10,-3,5,0.875,0.010463483381956722
KNN,10,-3,5,0.712,0.014326941797231577
FTTransformer,10,-3,5,0.916,0.008776162089491113
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,3,0.778,0.013148721948877349
CatBoost,10,-3,3,0.98,0.004429403980178328
R_Forest,10,-3,3,0.818,0.012207580637662196
KNN,10,-3,3,0.737,0.013929286594259776
FTTransformer,10,-3,3,0.913,0.008916866630745946
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,1,0.509,0.015816736995005295
CatBoost,10,-3,1,0.65,0.015090650341444127
R_Forest,10,-3,1,0.516,0.015811198373114985
KNN,10,-3,1,0.606,0.015459721957493382
FTTransformer,10,-3,1,0.652,0.015070604603768327
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,4,0.836,0.011715000693181423
CatBoost,10,-3,4,0.994,0.002443352199329841
R_Forest,10,-3,4,0.863,0.01087884871433321
KNN,10,-3,4,0.749,0.013718133516888775
FTTransformer,10,-3,4,0.938,0.007629823996280269
Model,num_rows,num_cols,num_1s,acc,std
LR,10,-3,2,0.673,0.014842213153411162
CatBoost,10,-3,2,0.893,0.009779910359847203
R_Forest,10,-3,2,0.662,0.014965960710224385
KNN,10,-3,2,0.679,0.014770821817934751
FTTransformer,10,-3,2,0.844,0.011480235006122295
