Model,num_rows,num_cols,acc,std
TabPFN,3,0.401,0.01550610974549837
TabPFN,5,0.485,0.01581217964181488
TabPFN,15,0.824,0.012048616898597498
LR,3,0.437,0.015693223928730425
LR,5,0.493,0.01581774956184353
LR,15,0.72,0.014205696104091546
CatBoost,3,0.426,0.015645087688113762
CatBoost,5,0.483,0.015810153729833274
CatBoost,15,0.73,0.01404625563263382
R_Forest,3,0.395,0.015466551464829328
R_Forest,5,0.463,0.015775927227262426
R_Forest,15,0.712,0.014326941797231577
KNN,3,0.44,0.015704987954361718
KNN,5,0.531,0.015788865959538965
KNN,15,0.755,0.01360735683959821
SVC,3,0.456,0.01575792855397918
SVC,5,0.504,0.01581879370351084
SVC,15,0.661,0.014976758771620222
FTTransformer,3,0.435,0.015685057252717346
FTTransformer,5,0.504,0.01581879370351084
FTTransformer,15,0.695,0.014566646394664325
