model,num_rows,num_cols,acc,std
LR,2,-3,0.6327345309381237,0.015236449550395083
LR,6,-3,0.719560878243513,0.014198289661632548
LR,10,-3,0.7654690618762475,0.013392043546680575
CatBoost,2,-3,0.6007984031936128,0.01547902070002447
CatBoost,6,-3,0.7065868263473054,0.014391482495258678
CatBoost,10,-3,0.7425149700598802,0.013820111931639786
R_Forest,2,-3,0.5788423153692615,0.015605779344789406
R_Forest,6,-3,0.717564870259481,0.014228951618612328
R_Forest,10,-3,0.7305389221556886,0.01402337870204867
KNN,2,-3,0.6237524950099801,0.015311788566646783
KNN,6,-3,0.6956087824351297,0.014543922392384057
KNN,10,-3,0.7135728542914171,0.014289242578120115
TabNet,2,-3,0.5698602794411177,0.015648471704601676
TabNet,6,-3,0.6287425149700598,0.015270631050042349
TabNet,10,-3,0.6746506986027944,0.014808033482604434
FTTransformer,2,-3,0.6217564870259481,0.01532776622504566
FTTransformer,6,-3,0.7085828343313373,0.014362691750086332
FTTransformer,10,-3,0.7524950099800399,0.013640388914010265
