CatBoost,10,-3,0.761,0.013493000446937704
CatBoost,15,-3,0.798,0.01270265158765513
CatBoost,3,-3,0.632,0.015258073561521741
CatBoost,5,-3,0.687,0.014671272822977775
FTTransformer,10,-3,0.813,0.012336254828074166
FTTransformer,15,-3,0.84,0.011598902298689068
FTTransformer,3,-3,0.685,0.014696631960792617
FTTransformer,5,-3,0.724,0.014142984975740588
KNN,10,-3,0.827,0.011967214137559929
KNN,15,-3,0.87,0.010640169792499236
KNN,3,-3,0.768,0.013354937452281624
KNN,5,-3,0.794,0.01279561361278652
LR,10,-3,0.875,0.010463483381956722
LR,15,-3,0.927,0.008230354715243976
LR,3,-3,0.672,0.014853842487270312
LR,5,-3,0.751,0.013681600278702275
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.759,0.01353152253451555
R_Forest,15,-3,0.797,0.01272607374459825
R_Forest,3,-3,0.552,0.01573351656634789
R_Forest,5,-3,0.647,0.015120172605483696
STUNT,10,-3,0.892,0.009820001651345707
STUNT,15,-3,0.928,0.008178195576218687
STUNT,3,-3,0.692,0.01460648312734278
STUNT,5,-3,0.76,0.013512312258920845
TabNet,10,-3,0.587,0.015577986829936457
TabNet,15,-3,0.636,0.015222868840522005
TabNet,3,-3,0.474,0.0157978977580428
TabNet,5,-3,0.495,0.01581850894443674
SVC,3,-3,0.76,0.013512312258920845
SVC,5,-3,0.823,0.012075463420375087
SVC,10,-3,0.873,0.010534798620855644
SVC,15,-3,0.915,0.008823426366942317
