Model,num_rows,num_cols,acc,std
TabPFN,3,0.4,0.015499685165842573
TabPFN,5,0.411,0.015566673418599151
TabPFN,15,0.632,0.015258073561521743
LR,3,0.415,0.015589035185604594
LR,5,0.478,0.01580397942816194
LR,15,0.755,0.01360735683959821
CatBoost,3,0.416,0.01559446014414052
CatBoost,5,0.509,0.015816736995005295
CatBoost,15,0.873,0.010534798620855643
R_Forest,3,0.429,0.015658997547870177
R_Forest,5,0.471,0.015792669451628764
R_Forest,15,0.766,0.01339490288966006
KNN,3,0.452,0.01574623586588058
KNN,5,0.54,0.0157685969143944
KNN,15,0.647,0.015120172605483696
SVC,3,0.432,0.015672320237336324
SVC,5,0.506,0.015818160898606833
SVC,15,0.768,0.013354937452281624
FTTransformer,3,0.431,0.01566794448817344
FTTransformer,5,0.504,0.015818793703510844
FTTransformer,15,0.705,0.014428554438445427
STUNT,3,0.452,0.01574623586588058
STUNT,5,0.448,0.015733516566347895
STUNT,10,0.56,0.015704987954361718
STUNT,15,0.536,0.015778243024904673
