model,num_rows,num_cols,acc,std
SVC,2,-3,0.6237524950099801,0.015311788566646785
SVC,6,-3,0.6686626746506986,0.01487721649399052
SVC,10,-3,0.7255489021956087,0.014104210858974044
LR,2,-3,0.6177644710578842,0.015358894287113706
LR,6,-3,0.6576846307385229,0.01499702125697878
LR,10,-3,0.717564870259481,0.014228951618612328
CatBoost,2,-3,0.6007984031936128,0.015479020700024472
CatBoost,6,-3,0.6477045908183633,0.01509819189349265
CatBoost,10,-3,0.7225548902195609,0.014151644843889054
R_Forest,2,-3,0.5958083832335329,0.015510647102189124
R_Forest,6,-3,0.6437125748502994,0.015136630346667169
R_Forest,10,-3,0.7025948103792415,0.014448065483350633
KNN,2,-3,0.6157684630738522,0.015374046365738017
KNN,6,-3,0.6996007984031936,0.014489636700245546
KNN,10,-3,0.7245508982035929,0.014120110360735866
STUNT,2,-3,0.6047904191616766,0.015452513965826274
STUNT,6,-3,0.6656686626746507,0.014910786788259961
STUNT,10,-3,0.6936127744510978,0.014570579665118707
TabNet,2,-3,0.5049900199600799,0.015802701488241543
TabNet,6,-3,0.5558882235528942,0.015704454036721882
TabNet,10,-3,0.5449101796407185,0.01573961055503643
FTTransformer,2,-3,0.6067864271457086,0.015438856844882574
FTTransformer,6,-3,0.6626746506986028,0.01494368242354313
FTTransformer,10,-3,0.7135728542914171,0.014289242578120115
