0.874975,3.62242,0.614454,-0.889329,-0.77111,-0.103473,-0.73851,-0.827471,3.4455,4.14055,-0.73683,1.56924,-0.801662,2.5494,0.886025,1.24629,0.0958515,-1.13716,-1.28524,-0.999532,0.621034,0.499896,-0.0224466,-1.2515,-0.699441,-0.716556,1.13921,0.0024461,2.52696,0.795089,1.66238,-0.407949,1.50127,2.76966,-0.250081,-0.727234,-0.281535,-0.588241,-1.03992,-0.985645,-1.00127,-0.398775,-0.498089,-0.852472,2.25999,-0.848537,-1.24162,-0.676405,-0.785056,-0.686417,1.32746,-0.993151
-0.540066,-0.365006,-0.647593,1.00484,1.09935,-0.103473,0.609934,-0.918782,-0.475266,-0.509113,1.24184,-0.651443,0.778697,-0.507657,-0.588387,-0.46213,-0.918514,-0.743706,0.794236,-0.321393,-0.0678351,0.406683,-0.836488,0.478701,-0.459887,0.0647549,-0.800074,-0.647313,-0.534813,-0.357711,-1.124,-0.967341,-0.546305,-0.605039,-0.411219,0.393745,-0.880131,-0.792848,0.789571,0.29343,0.268953,1.75675,0.358832,0.298902,-0.602106,1.04887,1.03973,-0.017627,1.32374,-0.799644,-0.777808,1.06267
1.46453,-0.099196,0.109661,-0.889329,-0.97892,-0.103473,-0.861084,-0.00557337,-0.475266,-0.509113,-0.686098,-0.96866,0.0492961,0.00186905,0.701735,-0.120464,-0.411375,-0.743706,-1.08721,1.93899,-0.894548,1.24565,3.59554,-1.07849,-0.539725,-0.776652,-0.153682,3.51092,-0.289887,0.630416,1.66238,-0.407949,2.18382,-0.605039,-1.21699,-0.813457,0.436769,0.127935,-0.244504,-1.07091,-0.323778,1.03824,1.21575,0.0110771,1.11513,-0.806375,-0.55722,-1.07163,-0.709747,1.91798,0.725922,-0.630381
-0.657976,-0.099196,-0.647593,-0.191465,-0.0437191,-0.103473,-0.615872,1.18152,-0.475266,-0.509113,-0.0772654,-0.810052,0.778697,-0.405762,-0.404097,-0.291297,-0.749468,0.0433004,0.596155,1.71296,-0.343453,0.31347,0.972483,1.51686,-0.619563,-0.0554372,0.385033,1.3019,-0.534813,-0.522385,0.635875,-0.827511,0.136243,-0.605039,0.0721946,-0.468523,0.0775865,0.741808,-0.164966,-0.729804,0.777052,-0.398775,2.9296,1.59419,-0.411312,-0.216067,0.887648,0.377667,-0.408475,0.106231,-0.326712,-0.388473
-0.304246,-0.099196,-0.521394,-0.490579,-0.45934,-0.103473,-0.248149,-0.827471,-0.101887,-0.33029,-0.381682,-0.175535,-1.16633,-0.405762,-0.588387,-0.20588,-0.411375,-0.153426,0.69517,-0.886518,-0.205609,-0.711972,-0.565157,1.68987,0.737758,1.26677,-0.692342,-0.777252,-0.167423,-0.851732,-0.830714,0.990422,-0.955793,0.622116,-0.250081,-0.123633,-0.52101,-0.383582,1.26684,1.31671,0.438348,-0.398775,1.21575,-0.564647,-0.220519,0.585049,1.57204,-0.281111,-0.483783,0.219458,-0.627443,0.09522
-0.304246,0.166614,-0.395196,0.00790957,-0.97892,-0.103473,-0.861084,1.4555,-0.101887,-0.33029,-0.178755,0.300291,-0.558487,-0.405762,-0.035518,-0.291297,-0.242242,-0.743706,2.37858,0.808799,-0.894548,2.27104,0.520263,0.651801,-0.779279,-0.115533,0.169569,0.522234,-0.289887,0.465742,-0.0974196,0.2912,-0.136748,-0.451654,-1.05585,-0.3823,-0.880131,-0.0766721,0.0736885,0.122898,1.9626,-0.398775,-0.498089,-0.132835,-0.602106,0.16341,1.80016,-1.07163,-0.634439,-0.346736,-0.477077,0.09522
-0.422156,0.166614,-0.395196,-0.191465,0.0601862,-0.103473,-0.615872,0.450984,-0.475266,0.0273549,-0.33095,0.141682,-0.0722605,-0.405762,-0.772677,-0.46213,-0.580421,-0.940433,0.101078,0.13066,-0.0678351,2.36426,-0.0224466,0.30569,-0.0606587,0.485458,0.277301,-0.777252,-0.41235,-0.0282792,-0.390707,-0.407949,-0.546305,1.08227,0.233332,-0.468523,-0.640717,2.07186,0.232764,0.549271,-0.239102,1.75675,0.358832,-0.276748,-0.602106,-0.511221,0.355332,-1.07163,-0.333166,3.84296,-0.477077,0.820821
-0.657976,-0.099196,-0.647593,1.30395,0.683671,-0.103473,1.46802,-1.01009,-0.475266,-0.509113,1.3433,-0.0169266,-0.0722605,-0.507657,-0.772677,-0.46213,-1.08756,0.436753,1.1903,-0.321393,-0.756774,-0.898398,-0.836488,-0.213345,0.338529,-0.355948,-1.23106,-0.842221,-0.534813,-1.01641,-1.124,-0.967341,-0.955793,-0.451654,-0.733494,0.738635,-0.760424,-0.997455,2.45999,0.0376321,-1.00127,-0.398775,0.358832,-0.132835,-0.602106,1.47062,0.203214,0.509409,2.45344,-0.799644,-0.777808,1.4255
-0.540066,-0.365006,-0.647593,-0.590266,0.371955,-0.103473,-0.615872,-0.644801,0.458276,0.385092,-0.483145,0.4589,-1.16633,-0.303868,-0.588387,-0.376713,-0.580421,-0.153426,1.68543,-1.11255,-0.756774,-0.711972,-0.836488,1.34385,1.21682,0.545554,-1.23106,-0.90719,-0.41235,-0.687058,-0.977358,0.850592,-0.955793,1.23573,-1.21699,-0.468523,-0.760424,-0.690545,2.22134,2.25467,-0.323778,-0.398775,0.358832,0.442815,-0.029726,0.880203,0.507411,-0.281111,-0.257858,-0.459963,-0.477077,0.09522
-0.304246,-0.365006,-0.395196,-0.191465,-0.355435,-0.103473,-0.493298,1.27283,-0.288577,-0.33029,0.683763,-0.651443,0.0492961,-0.507657,0.148866,-0.376713,-0.242242,-0.153426,0.398124,0.13066,-0.205609,0.686323,0.248932,-0.905479,-0.859116,-0.416044,-0.261414,0.977052,-0.41235,0.630416,0.342512,-0.547851,0.409235,-0.29827,-0.411219,-0.554789,-0.640717,1.76489,0.312302,-0.1329,0.438348,-0.398775,-0.498089,-0.132835,-0.411312,-0.131744,0.507411,0.509409,0.419958,0.445912,-0.477077,0.699898
