model,num_rows,num_cols,acc,std
SVC,2,-3,0.5029940119760479,0.01580320520013866
SVC,6,-3,0.49101796407185627,0.015800938370147777
SVC,10,-3,0.5089820359281437,0.01580093837014778
LR,2,-3,0.501996007984032,0.015803362606813944
LR,6,-3,0.4880239520958084,0.015798954627103883
LR,10,-3,0.5029940119760479,0.01580320520013866
CatBoost,2,-3,0.5189620758483033,0.015792119827017913
CatBoost,6,-3,0.5039920159680639,0.01580298482815926
CatBoost,10,-3,0.5129740518962076,0.015798167358447277
R_Forest,2,-3,0.5219560878243513,0.015788244409873555
R_Forest,6,-3,0.48902195608782434,0.015799678879621675
R_Forest,10,-3,0.5149700598802395,0.015796403734275908
KNN,2,-3,0.4940119760479042,0.01580235517699843
KNN,6,-3,0.49700598802395207,0.015803205200138656
KNN,10,-3,0.5329341317365269,0.01576916853516604
STUNT,2,-3,0.5059880239520959,0.01580235517699843
STUNT,6,-3,0.49101796407185627,0.01580093837014778
STUNT,10,-3,0.5089820359281437,0.015800938370147777
TabNet,2,-3,0.5069860279441117,0.01580194589028973
TabNet,6,-3,0.48403193612774453,0.015795427357648825
TabNet,10,-3,0.49500998003992014,0.015802701488241543
FTTransformer,2,-3,0.5,0.01580348853102535
FTTransformer,6,-3,0.5029940119760479,0.01580320520013866
FTTransformer,10,-3,0.5359281437125748,0.015762636447675463
