model,num_rows,num_cols,acc,std
LR,2,-3,0.5858283433133733,0.01556891468213832
LR,6,-3,0.6666666666666666,0.014899671875589141
LR,10,-3,0.6746506986027944,0.014808033482604434
CatBoost,2,-3,0.5698602794411177,0.015648471704601676
CatBoost,6,-3,0.6407185628742516,0.015164706319110184
CatBoost,10,-3,0.6736526946107785,0.014819754267121904
R_Forest,2,-3,0.56187624750499,0.015682008946245093
R_Forest,6,-3,0.6516966067864272,0.01505859814562341
R_Forest,10,-3,0.6676646706586826,0.014888481834008259
KNN,2,-3,0.5968063872255489,0.015504455335711733
KNN,6,-3,0.6616766467065869,0.014954498483226669
KNN,10,-3,0.6417165668662674,0.015155419095085792
TabNet,2,-3,0.500998003992016,0.015803457050066565
TabNet,6,-3,0.5279441117764471,0.01577878818099048
TabNet,10,-3,0.5219560878243513,0.015788244409873555
FTTransformer,2,-3,0.5838323353293413,0.015579775676918003
FTTransformer,6,-3,0.6706586826347305,0.014854459232240536
FTTransformer,10,-3,0.6926147704590818,0.014583787688308467
