model,num_rows,num_cols,acc,std
SVC,2,-3,0.5998003992015968,0.015485479658020381
SVC,6,-3,0.6397205588822356,0.015173922284898115
SVC,10,-3,0.654690618762475,0.015028139189513226
LR,2,-3,0.5978043912175649,0.015498196893561845
LR,6,-3,0.6227544910179641,0.015319811953696557
LR,10,-3,0.6516966067864272,0.01505859814562341
CatBoost,2,-3,0.5888223552894212,0.015552129130133907
CatBoost,6,-3,0.6437125748502994,0.015136630346667169
CatBoost,10,-3,0.6656686626746507,0.014910786788259963
R_Forest,2,-3,0.5998003992015968,0.01548547965802038
R_Forest,6,-3,0.6187624750499002,0.015351215414595566
R_Forest,10,-3,0.6646706586826348,0.014921826739905924
KNN,2,-3,0.6157684630738522,0.015374046365738017
KNN,6,-3,0.6467065868263473,0.015107909466677052
KNN,10,-3,0.6506986027944112,0.01506860538495732
STUNT,2,-3,0.5798403193612774,0.015600709639725568
STUNT,6,-3,0.6157684630738522,0.015374046365738019
STUNT,10,-3,0.653692614770459,0.015038365194969898
TabNet,2,-3,0.5089820359281437,0.015800938370147777
TabNet,6,-3,0.5389221556886228,0.0157555332809646
TabNet,10,-3,0.5528942115768463,0.015714809802683877
FTTransformer,2,-3,0.5868263473053892,0.01556338544299269
FTTransformer,6,-3,0.6417165668662674,0.015155419095085792
FTTransformer,10,-3,0.653692614770459,0.015038365194969898
