model,num_rows,num_cols,acc,std
SVC,2,-3,0.6636726546906188,0.01493279189678517
SVC,6,-3,0.6986027944111777,0.014503330082039878
SVC,10,-3,0.7005988023952096,0.01447586162919845
LR,2,-3,0.6626746506986028,0.01494368242354313
LR,6,-3,0.7125748502994012,0.01430410170875797
LR,10,-3,0.7135728542914171,0.014289242578120117
CatBoost,2,-3,0.656686626746507,0.015007467372007807
CatBoost,6,-3,0.7055888223552894,0.014405752684679586
CatBoost,10,-3,0.7335329341317365,0.013973800541522257
R_Forest,2,-3,0.655688622754491,0.015017839965440512
R_Forest,6,-3,0.7235528942115769,0.014135921590416987
R_Forest,10,-3,0.7285429141716567,0.014055979717405352
KNN,2,-3,0.6706586826347305,0.014854459232240536
KNN,6,-3,0.688622754491018,0.014635820757271602
KNN,10,-3,0.7015968063872255,0.01446200463547136
STUNT,2,-3,0.655688622754491,0.015017839965440512
STUNT,6,-3,0.7215568862275449,0.014167280414067618
STUNT,10,-3,0.7255489021956087,0.014104210858974044
TabNet,2,-3,0.46706586826347307,0.01576916853516604
TabNet,6,-3,0.5808383233532934,0.015595574485535777
TabNet,10,-3,0.5948103792415169,0.015516772272812202
FTTransformer,2,-3,0.6467065868263473,0.015107909466677052
FTTransformer,6,-3,0.6946107784431138,0.014557291306544007
FTTransformer,10,-3,0.7085828343313373,0.014362691750086332
TabPFN,2,-3,0.6217564870259481,0.01532776622504566
TabPFN,6,-3,0.7035928143712575,0.014434043934811848
TabPFN,10,-3,0.7285429141716567,0.014055979717405354
