model,num_rows,num_cols,acc,std
LR,2,-3,0.6467065868263473,0.015107909466677052
LR,6,-3,0.7305389221556886,0.01402337870204867
LR,10,-3,0.7514970059880239,0.01365879545515541
CatBoost,2,-3,0.6357285429141717,0.015210076141235249
CatBoost,6,-3,0.7065868263473054,0.014391482495258678
CatBoost,10,-3,0.7425149700598802,0.013820111931639786
R_Forest,2,-3,0.6147704590818364,0.015381519774442737
R_Forest,6,-3,0.7065868263473054,0.01439148249525868
R_Forest,10,-3,0.7614770459081837,0.013470274910222606
KNN,2,-3,0.6407185628742516,0.015164706319110186
KNN,6,-3,0.7085828343313373,0.014362691750086332
KNN,10,-3,0.7405189620758483,0.013854915020011667
TabNet,2,-3,0.4530938123752495,0.01573379348107781
TabNet,6,-3,0.5788423153692615,0.015605779344789406
TabNet,10,-3,0.6197604790419161,0.015343467849674558
FTTransformer,2,-3,0.6417165668662674,0.01515541909508579
FTTransformer,6,-3,0.7295409181636726,0.01403972410824168
FTTransformer,10,-3,0.7475049900199601,0.013731450294416516
