Model,num_rows,num_cols,acc,std
TabPFN,3,0.336,0.014944140233794896
TabPFN,5,0.346,0.015050266127564339
TabPFN,15,0.378,0.015341165254026548
LR,3,0.336,0.014944140233794895
LR,5,0.352,0.01511040450564856
LR,15,0.413,0.015577986829936455
CatBoost,3,0.344,0.015029633724408917
CatBoost,5,0.354,0.015129868238451812
CatBoost,15,0.391,0.015438826294681773
R_Forest,3,0.35,0.015090650341444127
R_Forest,5,0.36,0.015186527932039985
R_Forest,15,0.379,0.015349091002225332
KNN,3,0.35,0.015090650341444127
KNN,5,0.367,0.015249378464171697
KNN,15,0.387,0.015410011955494015
SVC,3,0.341,0.014998131348402837
SVC,5,0.335,0.014933117490932629
SVC,15,0.369,0.015266698139154782
FTTransformer,3,0.34,0.014987482264363973
FTTransformer,5,0.333,0.01491084616423003
FTTransformer,15,0.411,0.015566673418599151
STUNT,3,0.349,0.015080663991563052
STUNT,5,0.372,0.015292149942040518
STUNT,10,0.408,0.015549205052920803
STUNT,15,0.425,0.01564032031704017
