Model,num_rows,num_cols,acc,std
TabPFN,3,0.556,0.01571976816340213
TabPFN,5,0.741,0.013860415257527861
TabPFN,15,0.987,0.0035838308894036615
LR,3,0.616,0.01538768276189696
LR,5,0.805,0.012535235623319258
LR,15,0.981,0.0043194510829106135
CatBoost,3,0.612,0.015417317979911216
CatBoost,5,0.764,0.013434451402438602
CatBoost,15,0.98,0.004429403980178328
R_Forest,3,0.543,0.0157606915901365
R_Forest,5,0.731,0.014029819522568201
R_Forest,15,0.98,0.004429403980178328
KNN,3,0.629,0.015283736211823095
KNN,5,0.832,0.01182860583145435
KNN,15,0.99,0.0031480009386767836
SVC,3,0.637,0.015213890444671358
SVC,5,0.851,0.011266140684632246
SVC,15,0.982,0.00420638724961144
FTTransformer,3,0.584,0.015594460144140522
FTTransformer,5,0.796,0.01274937435902431
FTTransformer,15,0.949,0.006960420062571471
