-0.389426,-0.401713,-0.555526,-0.25666,2.58818,-0.329671,-0.355456,-0.535351,-0.400853,0.585428,2.08789,-0.0833004,-0.501821,-0.546206,1.53397,1.86978,-0.390723,0.0273,-0.464696,-0.284531,-0.397034,-0.397874,-0.766329,-0.417019,-0.224752,0.0118684,0.768803,0.00147518,2.61335,-0.0306519,-0.255316,-0.554475,-0.559785,-0.224626,-0.523947,0.328145,-0.563569,0.61938,1.10923,-0.552929,-0.539964,-0.397111,-0.481221,0.712856,2.4623,-0.595993,-0.369926,-0.182183,-0.798789,-0.391958,1.97604,-0.607537
-0.268576,0.190214,-0.555526,-0.708388,-0.654772,-0.519535,3.7115,1.03409,-0.631198,-0.661781,-0.762128,-0.40538,0.150735,-0.45816,-0.784428,-1.16399,0.57596,-0.189673,0.557499,-0.284531,-0.397034,-0.259351,-0.801229,-0.660812,7.05412,-0.437034,-0.377707,-0.666631,-0.682736,-0.80266,-0.750543,-0.598826,-0.777353,-0.720303,-0.523947,-0.911563,-0.0790389,-0.871705,-0.78402,-0.552929,-1.0564,-0.708872,-0.533921,-0.792218,-0.869917,-0.746152,-0.369926,0.964708,-0.798789,-0.391958,-0.609154,-0.829758
-0.389426,-0.224144,0.976186,0.195022,0.997278,-0.400858,-0.355456,-0.378417,-0.631198,0.15159,1.09266,2.81558,2.1084,0.94995,-0.745115,0.534938,-0.390723,0.0707124,0.242962,-0.284531,-0.270362,0.756362,1.01275,-0.660812,-0.224752,0.184534,1.19879,1.61601,-0.0834401,-0.575596,0.125652,0.420807,0.869939,1.51018,1.63569,0.405662,-0.307061,-0.658687,-0.351308,-0.520374,2.17154,-0.656916,-0.481221,-0.321865,-0.226868,0.830633,-0.369926,-0.182183,0.155673,-0.235008,1.29569,-0.718629
-0.389426,-0.401713,-0.294012,0.0143492,2.34344,0.0501078,-0.355456,-0.404559,-0.331769,0.20584,1.0474,0.185127,0.2232,-0.018199,0.630185,2.23387,-0.390723,-0.450014,-0.34674,-0.284531,-0.397034,-0.120827,-0.487272,-0.112246,-0.224752,-0.264369,0.983797,0.168459,2.18531,-0.212331,-0.0267197,-0.554475,-0.248964,0.560149,1.49172,1.56785,-0.478056,0.406362,0.0814593,-0.552929,0.29935,-0.553005,-0.507557,1.32428,0.0654435,-0.182998,-0.369926,-0.182183,-0.445268,-0.391958,1.70393,-0.459352
-0.292756,0.367813,-0.555526,-0.392188,-0.532405,-0.28218,0.109339,0.589407,0.35924,-0.661781,-0.762128,-0.244368,-0.356817,2.00596,-0.66653,-0.921305,0.265228,-0.666987,-0.268115,1.05756,0.806445,-0.397874,-0.731465,0.649654,-0.12224,-0.644212,-0.306018,-0.610932,-0.682736,-0.303147,-0.407688,-0.465817,-0.404374,-0.720303,0.123936,0.250629,-0.278548,0.0229458,-0.405369,0.911394,-0.862706,-0.0593868,0.388391,-0.604096,-0.694519,-0.783673,-0.0522438,-0.0982697,-0.834119,0.0788913,0.819465,0.577718
-0.389426,-0.401713,-0.555526,-0.708388,-0.593557,2.54232,-0.355456,-0.535351,4.59742,-0.716032,-0.174039,-0.51274,-0.864369,-0.546206,-0.627258,-0.981945,-0.390723,-0.666987,-0.464696,-0.284531,-0.397034,-0.674874,-0.731465,-0.386529,-0.224752,-0.678759,-0.664316,-0.555289,2.48496,-0.80266,-0.0648321,-0.598826,-0.404374,-0.637697,-0.523947,-0.911563,-0.563569,0.278542,-0.675842,0.000277994,-0.927294,0.512151,-0.507557,2.17088,-0.811431,-0.821232,0.0536413,-0.182183,-0.869485,-0.391958,-0.677217,0.985181
-0.00272157,0.0126451,-0.555526,0.511222,0.630177,1.09441,0.109339,0.327851,-0.423897,0.314286,-0.490713,-0.40538,-0.429356,0.685901,-0.784428,-0.799962,-0.0972608,-0.493427,-0.425364,2.39965,-0.270362,-0.305541,-0.0686501,0.619196,-0.139317,-0.402522,-0.234403,-0.666631,-0.468695,2.33071,2.03041,0.0218242,1.27398,-0.513767,0.483887,-0.0592786,-0.0220405,0.917597,-0.0808354,-0.552929,-0.217156,-0.708872,1.75866,0.0543799,-0.753005,-0.483355,-0.369926,-0.112248,-0.339241,0.628255,0.20718,-0.644555
-0.365246,1.46287,-0.555526,-0.663197,-0.654772,-0.448324,-0.222668,0.77251,-0.331769,-0.282249,-0.445454,-0.566447,0.368278,0.509898,-0.273605,0.959671,-0.218096,-0.623575,-0.425364,0.961654,0.0463497,-0.351684,0.419736,0.00965027,-0.224752,-0.333428,-0.234403,-0.555289,-0.254655,-0.48478,-0.4458,0.420807,0.901002,-0.678979,0.699872,0.095675,1.43149,0.108144,-0.297191,0.19551,-0.475376,-0.501049,-0.323122,0.242502,-0.343781,-0.408275,-0.369926,-0.182183,-0.162481,0.86372,-0.0649315,1.0222
0.0697933,0.367813,-0.555526,-0.527715,-0.532405,0.548515,-0.338849,0.484785,1.21149,-0.716032,-0.716869,-0.566447,-0.864369,-0.546206,0.787355,0.0495032,-0.390723,-0.666987,-0.425364,-0.284531,0.299693,-0.58254,-0.10355,1.4725,-0.224752,0.0464157,-0.664316,-0.666631,-0.29748,-0.0760833,-0.4458,0.420807,-0.155743,-0.637697,-0.523947,-0.834047,0.718967,1.0028,0.0814593,-0.12991,-0.217156,1.00577,-0.402158,0.618795,-0.402267,-0.333196,-0.250799,-0.182183,-0.268508,-0.391958,-0.677217,0.836996
-0.389426,-0.401713,-0.331387,-0.618052,-0.654772,-0.49579,-0.355456,-0.535351,-0.539069,1.01921,2.58555,-0.566447,0.585747,-0.282158,3.30216,3.20461,-0.390723,0.417834,-0.464696,-0.284531,-0.397034,-0.674874,0.733693,-0.660812,-0.224752,-0.229857,-0.306018,0.168459,0.729896,-0.80266,-0.750543,-0.155491,-0.653037,3.69929,-0.451927,0.250629,-0.563569,-0.786507,-0.729903,-0.552929,0.29935,0.356285,-0.533921,0.477679,0.942318,1.61903,-0.330213,-0.182183,4.57449,-0.391958,0.479361,-0.755684
-0.316911,-0.401713,3.3297,-0.527715,-0.348823,0.00261729,-0.355456,-0.509182,-0.0323167,-0.661781,1.0474,-0.244368,-0.646825,-0.546206,0.905253,2.41585,-0.390723,0.0707124,-0.425364,-0.284531,-0.397034,-0.490207,-0.731465,1.19822,-0.224752,-0.6097,-0.377707,3.50893,-0.0834401,0.42343,0.125652,-0.598826,-0.653037,2.62546,-0.523947,1.25795,-0.563569,1.25839,1.97471,-0.552929,-0.862706,-0.60496,-0.454858,0.148441,1.11772,-0.520914,-0.369926,-0.182183,-0.303875,-0.391958,1.56788,-0.496407
-0.316911,0.98932,-0.518151,-0.166324,0.0182787,-0.448324,-0.338849,-0.0383542,-0.493005,1.2361,-0.490713,0.399847,0.87583,-0.370204,0.433702,0.656282,-0.338932,0.244273,-0.0322428,-0.284531,0.99642,0.0638393,-0.487272,-0.599864,-0.207658,1.53128,-0.0194089,-0.221265,-0.554303,-0.0760833,0.23995,3.923,-0.435469,-0.720303,0.195955,0.483099,0.690483,0.874976,0.0814593,-0.455297,2.04243,-0.553005,-0.375822,-0.604096,0.883892,0.605356,-0.369926,-0.140219,-0.0210513,-0.391958,-0.26905,0.318441
4.27528,-0.312913,-0.555526,2.95049,-0.410037,-0.519535,0.557527,0.144748,-0.631198,-0.227998,-0.671656,0.990353,-0.719365,-0.546206,-0.784428,-1.10329,2.85448,-0.102893,1.57965,-0.284531,-0.397034,4.40369,-0.6268,-0.538916,-0.207658,-0.333428,0.0522801,-0.610932,-0.682736,-0.257716,-0.407688,-0.554475,-0.746258,-0.678979,-0.523947,-0.75661,0.718967,-0.871705,0.135576,-0.552929,-0.669074,-0.708872,0.467427,-0.792218,-0.869917,-0.220557,-0.369926,-0.154212,-0.127115,-0.391958,-0.473098,-0.829758
-0.365246,-0.401713,-0.331387,-0.121178,-0.226455,2.16244,-0.355456,-0.535351,0.33622,0.314286,-0.762128,-0.566447,-0.284352,-0.546206,-0.430775,0.292252,-0.390723,0.504614,-0.464696,-0.284531,-0.397034,-0.674874,-0.347743,0.04014,-0.224752,-0.506094,-0.521012,-0.443948,0.173382,2.05822,-0.293389,-0.598826,-0.0313961,-0.348556,-0.523947,-0.601656,-0.563569,5.64623,1.97471,-0.552929,0.0411298,-0.682881,-0.217696,3.15859,-0.168382,-0.408275,-0.369926,-0.182183,-0.233178,-0.391958,-0.609154,1.94818
-0.220241,-0.401713,4.15181,4.03462,0.691329,-0.519535,-0.20606,-0.535351,-0.631198,-0.716032,0.233107,2.17142,-0.139274,-0.546206,-0.784428,0.898968,0.938449,-0.450014,-0.228823,-0.284531,-0.397034,2.4185,-0.173314,-0.660812,-0.224752,-0.678759,-0.664316,2.61814,-0.554303,-0.1669,2.06853,-0.598826,0.559118,1.05583,-0.523947,0.328145,-0.563569,-0.829084,0.0814593,-0.552929,3.46271,-0.708872,1.07351,-0.510035,-0.285294,-0.708593,-0.369926,-0.182183,0.0496455,-0.391958,0.343235,-0.829758
-0.220241,-0.283333,-0.480813,-0.0759872,-0.226455,-0.519535,3.51228,-0.273768,-0.631198,-0.173747,-0.762128,2.43985,0.948295,6.23029,-0.784428,-1.16399,3.4933,-0.666987,0.832704,-0.284531,-0.0803219,0.848742,-0.801229,-0.660812,0.270747,-0.506094,1.987,-0.388249,-0.682736,-0.80266,-0.750543,-0.244195,-0.653037,-0.720303,0.699872,-0.0592786,-0.478056,-0.871705,-0.729903,-0.552929,-0.604486,-0.708872,-0.507557,-0.792218,-0.869917,-0.783673,-0.369926,-0.182183,-0.834119,7.37757,0.615416,-0.829758
-0.389426,-0.105734,-0.555526,-0.708388,-0.165303,-0.424603,-0.355456,-0.535351,-0.423897,-0.661781,-0.671656,-0.566447,0.2232,3.15012,0.70877,-0.314526,-0.390723,-0.666987,-0.425364,0.961654,3.84676,-0.628683,-0.801229,-0.660812,-0.224752,0.150022,-0.0910979,-0.49959,-0.383088,-0.575596,-0.674357,0.908448,-0.777353,-0.720303,1.05975,1.02548,-0.50657,-0.530911,-0.78402,2.57098,0.17024,0.797947,-0.533921,-0.651103,0.883892,0.267479,0.291896,-0.182183,-0.692725,1.25613,0.479361,0.0592024
-0.389426,-0.401713,-0.518151,-0.708388,-0.654772,0.0263626,-0.355456,-0.535351,-0.0323167,1.18191,1.95221,-0.566447,0.295739,-0.194201,0.119361,0.656282,-0.390723,-0.233041,-0.464696,-0.284531,-0.333665,-0.490207,1.29184,-0.630322,-0.224752,0.253593,0.697188,-0.276907,0.430248,-0.757229,-0.217204,-0.155491,-0.000333117,1.13843,0.627853,-0.446702,-0.563569,-0.871705,-0.78402,-0.29262,-0.604486,3.44784,-0.533921,0.995039,-0.51918,0.642915,0.146298,-0.182183,2.63024,-0.391958,-0.132994,-0.607537
-0.389426,-0.401713,-0.294012,-0.708388,-0.410037,-0.210993,-0.355456,-0.535351,0.497456,0.15159,2.90223,-0.566447,-0.139274,0.0698473,1.33749,0.170846,-0.390723,-0.319866,-0.464696,-0.284531,-0.397034,-0.674874,-0.766329,-0.660812,-0.224752,-0.506094,0.123896,-0.388249,1.45758,-0.757229,-0.712431,-0.510168,-0.653037,2.74935,0.627853,-0.601656,-0.563569,-0.743886,-0.78402,1.98525,-0.862706,2.22677,-0.533921,0.289557,0.12393,0.567835,0.146298,-0.182183,0.155673,0.0788913,0.20718,0.244368
-0.220241,-0.342523,-0.256674,-0.482524,0.813759,1.18935,-0.355456,-0.509182,0.912057,-0.716032,-0.671656,-0.40538,-0.719365,-0.546206,-0.312877,-1.04265,-0.390723,-0.276453,-0.425364,-0.284531,-0.397034,-0.53635,-0.6268,3.54503,-0.224752,-0.644212,-0.664316,-0.555289,-0.425913,1.33164,-0.483873,-0.598826,-0.590879,-0.678979,-0.523947,1.02548,-0.50657,3.04769,1.21741,-0.422775,-1.0564,-0.397111,0.0458026,0.0543799,-0.636092,-0.821232,-0.369926,-0.182183,-0.834119,-0.391958,0.887528,0.985181
-0.220241,-0.401713,1.27508,0.420886,-0.104088,0.690938,-0.272455,-0.404559,-0.00929644,-0.282249,-0.535925,-0.459087,-0.501821,-0.45816,-0.470088,1.02031,-0.0454868,1.06871,-0.34674,-0.284531,-0.397034,-0.351684,0.524365,0.741092,-0.224752,-0.12625,-0.664316,0.3355,-0.554303,0.786741,1.459,-0.554475,0.963191,0.064515,-0.523947,0.095675,-0.563569,0.235964,0.46011,-0.520374,1.26771,-0.656916,1.15258,0.900978,0.474668,0.605356,-0.369926,-0.182183,0.155673,-0.391958,-0.132994,-0.0149093
