Model,num_rows,num_cols,acc,std
TabPFN,3,0.334,0.01492201952373293
TabPFN,5,0.413,0.015577986829936455
TabPFN,15,0.496,0.01581879370351084
LR,3,0.345,0.015039986742055369
LR,5,0.431,0.01566794448817344
LR,15,0.504,0.01581879370351084
CatBoost,3,0.347,0.015060472031706637
CatBoost,5,0.443,0.01571616995320418
CatBoost,15,0.498,0.01581917337430266
R_Forest,3,0.341,0.014998131348402837
R_Forest,5,0.428,0.015654426245029267
R_Forest,15,0.479,0.015805341148131185
KNN,3,0.362,0.015204840912919385
KNN,5,0.454,0.01575221038877186
KNN,15,0.519,0.015807874268505835
SVC,3,0.353,0.015120172605483696
SVC,5,0.435,0.015685057252717346
SVC,15,0.512,0.01581474331458169
FTTransformer,3,0.372,0.015292149942040518
FTTransformer,5,0.428,0.015654426245029267
FTTransformer,15,0.501,0.015819268290576817
STUNT,3,0.372,0.015292149942040518
STUNT,5,0.436,0.015689173023144026
STUNT,10,0.412,0.015572363292015076
STUNT,15,0.454,0.01575221038877186
