CatBoost,10,-3,0.533,0.015784807891138876
CatBoost,15,-3,0.587,0.015577986829936457
CatBoost,3,-3,0.491,0.015816736995005295
CatBoost,5,-3,0.531,0.015788865959538965
FTTransformer,10,-3,0.537,0.015775927227262426
FTTransformer,15,-3,0.58,0.015615500115072968
FTTransformer,3,-3,0.485,0.01581217964181488
FTTransformer,5,-3,0.518,0.01580904569940659
KNN,10,-3,0.536,0.015778243024904673
KNN,15,-3,0.559,0.015708779894242766
KNN,3,-3,0.504,0.01581879370351084
KNN,5,-3,0.534,0.015782683329937694
LR,10,-3,0.531,0.015788865959538965
LR,15,-3,0.604,0.015473313265859497
LR,3,-3,0.508,0.015817274929209084
LR,5,-3,0.537,0.015775927227262426
Model,num_rows,num_cols,acc,std
R_Forest,10,-3,0.534,0.015782683329937694
R_Forest,15,-3,0.571,0.01565899754787018
R_Forest,3,-3,0.473,0.01579621855130273
R_Forest,5,-3,0.551,0.015736792768752048
STUNT,10,-3,0.51,0.015816135752773183
STUNT,15,-3,0.551,0.015736792768752048
STUNT,3,-3,0.497,0.015819015179246818
STUNT,5,-3,0.53,0.015790799515836722
SVC,10,-3,0.536,0.015778243024904673
SVC,15,-3,0.586,0.01558354410417755
SVC,3,-3,0.51,0.015816135752773183
SVC,5,-3,0.546,0.01575221038877186
TabNet,10,-3,0.523,0.015802554246726087
TabNet,15,-3,0.554,0.015726771166750392
TabNet,3,-3,0.484,0.015811198373114985
TabNet,5,-3,0.507,0.01581774956184353
Iwata,3,-3,0.506,0.035370483048314035
Iwata,5,-3,0.508,0.03536850196051468
Iwata,10,-3,0.513,0.03536107189276657
Iwata,15,-3,0.557,0.03514242436130425
TabPFN,3,-3,0.497,0.015819015179246818
TabPFN,5,-3,0.534,0.015782683329937694
TabPFN,10,-3,0.529,0.015792669451628764
TabPFN,15,-3,0.571,0.01565899754787018
