-0.369647,0.196452,-0.295558,0.110799,-0.759633,0.324822,0.538425,-0.558483,0.409765,-0.876599,0.504503,-0.590506,0.0717506,-0.543202,-0.950169,1.29575,-1.08439,-0.884715,0.4555,0.562611
-1.01198,0.158173,-0.339024,0.750148,-0.795134,0.588767,1.03515,-0.56406,0.38345,-0.743472,-0.18284,-0.604768,0.0726701,-0.734397,-1.06728,0.639949,-0.798962,-0.980582,-0.43703,0.98467
1.90972,0.0124231,-0.898827,-0.774425,-0.732888,-2.14765,-0.919605,-0.526981,0.248164,-0.796553,-1.16214,-0.563031,-0.10996,1.67939,-1.0995,-0.523043,-0.69275,-1.24461,2.60505,-1.77486
0.0382991,0.135915,-0.2738,-0.271191,-0.659598,0.0625856,0.198211,-0.535636,0.372226,-0.812954,0.246625,-0.58336,-0.00921497,-0.195863,-0.489871,0.808956,-0.623648,-0.469692,0.213453,0.117945
-0.203098,-3.06202,1.61097,0.978833,2.61424,0.177992,-1.05791,2.449,-3.03835,2.38435,1.03983,3.64124,-3.18054,-0.16361,1.31946,0.659458,1.27086,1.68221,-0.858959,-0.18173
-0.36453,0.10941,-0.0819051,0.246945,-0.667464,0.315047,0.479147,-0.533867,0.332548,-0.502614,-0.191845,-0.575884,-0.0213383,-0.315277,-0.554976,1.05986,-0.188437,-0.496048,-0.721124,0.512729
0.465315,-0.113018,0.56436,-1.08747,1.98428,-0.253571,-0.949849,1.40583,-0.650883,2.36751,2.10468,1.27817,-0.898587,0.130378,1.96429,-1.45288,1.84252,1.75827,0.575974,-0.8012
-0.722204,0.168278,-0.314438,0.476638,-0.665655,0.447085,0.727191,-0.41847,0.227805,-0.526711,0.0794963,-0.58407,0.158033,-0.475879,-0.671931,0.861157,-0.428455,-0.709641,-0.157234,0.660378
-1.32754,0.16324,-0.326871,1.47427,-0.877459,0.744332,1.31958,-0.570727,0.377863,-0.918586,-0.948,-0.602739,0.135746,-0.93004,-1.69134,-1.62972,-1.79191,-1.66513,-1.31142,1.46786
0.185968,0.249033,0.807427,-0.630594,-0.429644,-0.0417672,-0.399371,-0.481116,0.252751,-0.636491,1.05377,-0.458858,0.0189096,-0.173415,-0.351407,1.66715,-0.170347,0.341063,0.794004,-0.0770975
-0.156294,0.773955,-1.66335,-0.312638,-0.21955,0.403339,0.157254,-0.326371,0.700486,-0.0546901,0.0924292,-0.259078,0.831454,-0.311769,0.241487,-1.30141,0.170276,0.227745,0.648044,0.365789
-0.871352,0.171756,-0.726062,1.0664,-0.707552,0.659318,1.13891,-0.513178,0.384399,-0.776574,-0.702505,-0.52929,0.14553,-0.6195,-0.895449,-2.35333,-1.05748,-0.926602,-0.996943,0.908741
0.209135,1.00424,-1.59659,-0.85611,0.394184,-0.12842,-0.523453,0.0742595,0.859908,0.0675028,1.25401,0.140493,0.739514,-0.051192,1.0833,-1.60959,0.652152,0.937096,0.331238,-0.191455
